 time         strain       mises
 4.00000E-01, 1.07282E-03, 5.21203E+07
 4.00000E-01, 1.07282E-03, 5.21204E+07
 4.00000E-01, 1.07282E-03, 5.21205E+07
 4.00000E-01, 1.07282E-03, 5.21205E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 4.00000E-01, 1.07282E-03, 5.21206E+07
 5.00000E-01, 1.07282E-03, 5.21206E+07
 5.00000E-01, 1.21727E-03, 5.92626E+07
 5.00000E-01, 1.29531E-03, 6.30374E+07
 5.00000E-01, 1.33867E-03, 6.50870E+07
 5.00000E-01, 1.36319E-03, 6.62956E+07
 5.00000E-01, 1.37741E-03, 6.69928E+07
 5.00000E-01, 1.38651E-03, 6.74250E+07
 5.00000E-01, 1.39207E-03, 6.76932E+07
 5.00000E-01, 1.39550E-03, 6.78538E+07
 5.00000E-01, 1.39759E-03, 6.79543E+07
 5.00000E-01, 1.39887E-03, 6.80139E+07
 5.00000E-01, 1.39966E-03, 6.80515E+07
 5.00000E-01, 1.40014E-03, 6.80736E+07
 5.00000E-01, 1.40043E-03, 6.80876E+07
 5.00000E-01, 1.40061E-03, 6.80958E+07
 5.00000E-01, 1.40072E-03, 6.81010E+07
 5.00000E-01, 1.40079E-03, 6.81040E+07
 5.00000E-01, 1.40083E-03, 6.81059E+07
 5.00000E-01, 1.40085E-03, 6.81070E+07
 5.00000E-01, 1.40087E-03, 6.81077E+07
 5.00000E-01, 1.40088E-03, 6.81081E+07
 5.00000E-01, 1.40088E-03, 6.81083E+07
 5.00000E-01, 1.40089E-03, 6.81084E+07
 5.00000E-01, 1.40089E-03, 6.81085E+07
 5.00000E-01, 1.40089E-03, 6.81086E+07
 5.00000E-01, 1.40089E-03, 6.81086E+07
 5.00000E-01, 1.40089E-03, 6.81086E+07
