   Time     Element  NPT   elas strain plas strain    total      elas prin    plas prin    total        elas mises   plas mises   total
   0.200     201       5  5.36011E-04  0.00000E+00  5.36011E-04  2.88150E+07  0.00000E+00  2.88150E+07  2.60433E+07  0.00000E+00  2.60433E+07
   0.200     201       5  5.36219E-04  0.00000E+00  5.36219E-04  2.88263E+07  0.00000E+00  2.88263E+07  2.60529E+07  0.00000E+00  2.60529E+07
   0.200     201       5  5.36312E-04  0.00000E+00  5.36312E-04  2.88315E+07  0.00000E+00  2.88315E+07  2.60574E+07  0.00000E+00  2.60574E+07
   0.200     201       5  5.36352E-04  0.00000E+00  5.36352E-04  2.88337E+07  0.00000E+00  2.88337E+07  2.60593E+07  0.00000E+00  2.60593E+07
   0.200     201       5  5.36370E-04  0.00000E+00  5.36370E-04  2.88347E+07  0.00000E+00  2.88347E+07  2.60601E+07  0.00000E+00  2.60601E+07
   0.200     201       5  5.36377E-04  0.00000E+00  5.36377E-04  2.88351E+07  0.00000E+00  2.88351E+07  2.60605E+07  0.00000E+00  2.60605E+07
   0.200     201       5  5.36381E-04  0.00000E+00  5.36381E-04  2.88353E+07  0.00000E+00  2.88353E+07  2.60606E+07  0.00000E+00  2.60606E+07
   0.200     201       5  5.36382E-04  0.00000E+00  5.36382E-04  2.88354E+07  0.00000E+00  2.88354E+07  2.60607E+07  0.00000E+00  2.60607E+07
   0.200     201       5  5.36383E-04  0.00000E+00  5.36383E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60607E+07  0.00000E+00  2.60607E+07
   0.200     201       5  5.36383E-04  0.00000E+00  5.36383E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.200     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.300     201       5  5.36384E-04  0.00000E+00  5.36384E-04  2.88355E+07  0.00000E+00  2.88355E+07  2.60608E+07  0.00000E+00  2.60608E+07
   0.300     201       5  6.80848E-04  0.00000E+00  6.80848E-04  3.66667E+07  0.00000E+00  3.66667E+07  3.32061E+07  0.00000E+00  3.32061E+07
   0.300     201       5  7.50670E-04  0.00000E+00  7.50670E-04  4.03951E+07  0.00000E+00  4.03951E+07  3.65689E+07  0.00000E+00  3.65689E+07
   0.300     201       5  7.80045E-04  0.00000E+00  7.80045E-04  4.19178E+07  0.00000E+00  4.19178E+07  3.79160E+07  0.00000E+00  3.79160E+07
   0.300     201       5  7.94240E-04  0.00000E+00  7.94240E-04  4.26940E+07  0.00000E+00  4.26940E+07  3.86051E+07  0.00000E+00  3.86051E+07
   0.300     201       5  7.99998E-04  0.00000E+00  7.99998E-04  4.30012E+07  0.00000E+00  4.30012E+07  3.88726E+07  0.00000E+00  3.88726E+07
   0.300     201       5  8.02638E-04  0.00000E+00  8.02638E-04  4.31457E+07  0.00000E+00  4.31457E+07  3.89989E+07  0.00000E+00  3.89989E+07
   0.300     201       5  8.03732E-04  0.00000E+00  8.03732E-04  4.32047E+07  0.00000E+00  4.32047E+07  3.90498E+07  0.00000E+00  3.90498E+07
   0.300     201       5  8.04229E-04  0.00000E+00  8.04229E-04  4.32321E+07  0.00000E+00  4.32321E+07  3.90735E+07  0.00000E+00  3.90735E+07
   0.300     201       5  8.04436E-04  0.00000E+00  8.04436E-04  4.32435E+07  0.00000E+00  4.32435E+07  3.90832E+07  0.00000E+00  3.90832E+07
   0.300     201       5  8.04530E-04  0.00000E+00  8.04530E-04  4.32487E+07  0.00000E+00  4.32487E+07  3.90876E+07  0.00000E+00  3.90876E+07
   0.300     201       5  8.04569E-04  0.00000E+00  8.04569E-04  4.32509E+07  0.00000E+00  4.32509E+07  3.90895E+07  0.00000E+00  3.90895E+07
   0.300     201       5  8.04587E-04  0.00000E+00  8.04587E-04  4.32519E+07  0.00000E+00  4.32519E+07  3.90903E+07  0.00000E+00  3.90903E+07
   0.300     201       5  8.04595E-04  0.00000E+00  8.04595E-04  4.32523E+07  0.00000E+00  4.32523E+07  3.90907E+07  0.00000E+00  3.90907E+07
   0.300     201       5  8.04598E-04  0.00000E+00  8.04598E-04  4.32525E+07  0.00000E+00  4.32525E+07  3.90909E+07  0.00000E+00  3.90909E+07
   0.300     201       5  8.04600E-04  0.00000E+00  8.04600E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90909E+07  0.00000E+00  3.90909E+07
   0.300     201       5  8.04600E-04  0.00000E+00  8.04600E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.300     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
   0.400     201       5  8.04601E-04  0.00000E+00  8.04601E-04  4.32526E+07  0.00000E+00  4.32526E+07  3.90910E+07  0.00000E+00  3.90910E+07
